"","Grado","Sexo","Edad","Autoconsciencia","Eficacia","Persistencia","ApoyoEscuela","CoherenciaFam","Compañerismo","RegulaciónEmo","Empatía","ControlConducta","Optimismo","Entusiasmo","Gratitud"
"1828",2,2,15,4,3.66666666666667,2,4,3.33333333333333,4,3.66666666666667,4,3.66666666666667,3.66666666666667,4.33333333333333,4.33333333333333
"1829",3,1,15,3.66666666666667,4,3.5,3.5,3.66666666666667,4,3,3,3.33333333333333,4,5,5
"1830",3,2,15,3.66666666666667,4,3.33333333333333,3,4,3.66666666666667,4,3.33333333333333,3.33333333333333,4,4,4.66666666666667
"1831",3,2,15,3.33333333333333,3,3.33333333333333,4,2.33333333333333,4,4,4,3.33333333333333,3,2.66666666666667,3
"1832",3,1,15,3.66666666666667,3.33333333333333,1.66666666666667,1,4,2,2.66666666666667,3.33333333333333,2.66666666666667,3.33333333333333,2.33333333333333,2.66666666666667
"1833",3,2,16,3.33333333333333,3,3.66666666666667,3.33333333333333,3,3.66666666666667,3.33333333333333,4,3.66666666666667,4,3.66666666666667,4
"1834",3,2,16,2.66666666666667,3,1.5,3.33333333333333,3.33333333333333,4,3,3,3.33333333333333,3.33333333333333,4.33333333333333,3.66666666666667
"1835",3,1,15,3,3,1.66666666666667,3,2.66666666666667,4,3.33333333333333,3.33333333333333,3,3,3.66666666666667,4.66666666666667
"1836",3,2,15,3.66666666666667,3,2.66666666666667,3.66666666666667,4,4,3.33333333333333,4,3.66666666666667,4,4.33333333333333,3
"1837",3,2,15,3.33333333333333,2.66666666666667,3,2.66666666666667,3.66666666666667,4,3.66666666666667,3.33333333333333,3,4,4.66666666666667,4.33333333333333
"1838",3,1,16,3,3.66666666666667,2.33333333333333,2,3.33333333333333,4,2,2,2,2,3,2.66666666666667
"1839",3,1,15,2.33333333333333,3.33333333333333,2,2.33333333333333,2.33333333333333,3,2,2.33333333333333,1.66666666666667,3,2,3
"1840",3,1,16,4,3.33333333333333,2.33333333333333,2.66666666666667,3.66666666666667,1.66666666666667,3,1.33333333333333,2.66666666666667,3.33333333333333,4.33333333333333,3.33333333333333
"1841",1,2,13,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3.66666666666667,1.33333333333333,3.66666666666667,3.66666666666667,2.66666666666667,4,4.66666666666667,4.33333333333333
"1842",3,1,15,3,3,2,1.66666666666667,3.33333333333333,1.66666666666667,1,1.33333333333333,1.33333333333333,3.33333333333333,4.33333333333333,5
"1843",3,1,15,3,3.66666666666667,2,1.66666666666667,3.33333333333333,4,2.33333333333333,2,2,2.33333333333333,3,2.66666666666667
"1844",3,1,15,2,2.66666666666667,2.33333333333333,2.33333333333333,2,2.33333333333333,3,2,2.33333333333333,2.66666666666667,2,2.33333333333333
"1845",3,2,15,2.66666666666667,3.33333333333333,2,4,3,3,3,3,3,3,2.66666666666667,3
"1846",2,2,15,3,3,2,2.66666666666667,1,3.33333333333333,3.66666666666667,3.66666666666667,3.66666666666667,2.33333333333333,2,2.33333333333333
"1847",3,2,15,3.33333333333333,3,3,3,4,4,3.33333333333333,3,2.66666666666667,4,3,3.66666666666667
"1848",3,2,16,3,2.66666666666667,3,3,3,1,3,3,3,3.33333333333333,4.66666666666667,3.66666666666667
"1849",2,1,15,3,3.33333333333333,2.66666666666667,3,3,3,3,3,3,3,4,4
"1850",2,1,14,3,3,2.66666666666667,3.33333333333333,3.33333333333333,2,3.66666666666667,2.66666666666667,3.33333333333333,3.66666666666667,3.33333333333333,4
"1851",2,1,14,2.66666666666667,2.66666666666667,1.66666666666667,2.66666666666667,2,4,2.66666666666667,2.66666666666667,2,3.66666666666667,4,4
"1852",2,1,15,3,4,3.33333333333333,2,3.66666666666667,1,3.66666666666667,2.33333333333333,3.33333333333333,4,4.33333333333333,4.33333333333333
"1853",2,2,15,3,2.66666666666667,3.33333333333333,3,3.66666666666667,4,2.66666666666667,3,3,3,3.33333333333333,3
"1854",2,2,15,3,2.33333333333333,2.66666666666667,4,3.66666666666667,4,3,3.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,3.33333333333333
"1855",2,2,14,3.33333333333333,3.66666666666667,3.66666666666667,4,4,3.66666666666667,3.66666666666667,3.33333333333333,3,3.33333333333333,4,4
"1856",3,2,16,2.66666666666667,3.66666666666667,2,1,3.33333333333333,3.66666666666667,1,3.66666666666667,1,2,2,4
"1857",3,1,15,3,3.66666666666667,3,4,4,4,4,3.66666666666667,4,4,4,4.33333333333333
"1858",3,2,15,3.33333333333333,4,1.66666666666667,3,3.66666666666667,1.66666666666667,3,1,2.66666666666667,2.33333333333333,3,3.33333333333333
"1859",3,2,15,3.66666666666667,3,2.66666666666667,1.33333333333333,4,4,3.33333333333333,4,3,4,3.66666666666667,3
"1860",3,2,15,3.33333333333333,3.66666666666667,3,1.33333333333333,4,4,3,3.66666666666667,3,4,3.33333333333333,4.33333333333333
"1861",3,1,15,3,2.33333333333333,2.33333333333333,2.66666666666667,3,4,2.66666666666667,2.33333333333333,1.66666666666667,2.66666666666667,3,3
"1862",3,1,16,3.33333333333333,3.33333333333333,2,2,3.66666666666667,2.33333333333333,3,2.33333333333333,3,2.66666666666667,2.66666666666667,3
"1863",3,2,16,2.33333333333333,2.66666666666667,1,3.66666666666667,3.66666666666667,4,1.66666666666667,4,2.66666666666667,4,2.66666666666667,4
"1864",3,1,16,2.66666666666667,2.66666666666667,1.66666666666667,2.66666666666667,3,3.66666666666667,2,3.33333333333333,1.33333333333333,2.66666666666667,1.66666666666667,2.33333333333333
"1865",3,2,15,3.66666666666667,3.33333333333333,3,3.5,3.66666666666667,3.66666666666667,3.33333333333333,3.33333333333333,2.66666666666667,3,3,3.33333333333333
"1866",3,2,15,3.66666666666667,3.33333333333333,2.33333333333333,3.66666666666667,3.66666666666667,4,3,3.33333333333333,2.66666666666667,4,3.33333333333333,4.66666666666667
"1867",3,1,15,3.66666666666667,3.66666666666667,2.66666666666667,3.66666666666667,3.66666666666667,2.66666666666667,3,2.66666666666667,3.33333333333333,4,4,4
"1868",3,1,15,2.33333333333333,3.33333333333333,2.33333333333333,3.33333333333333,3.33333333333333,2.33333333333333,2,3,2.5,2.66666666666667,4.33333333333333,3
"1869",3,1,15,3,3,2,2.33333333333333,3.33333333333333,4,3.33333333333333,4,3,3.33333333333333,3,3.33333333333333
"1870",3,1,15,4,4,2,4,4,4,4,4,4,4,5,5
"1871",3,2,15,3.66666666666667,3.33333333333333,3,3.33333333333333,3.66666666666667,1,3.33333333333333,4,4,3.66666666666667,3,3
"1872",3,2,16,3.66666666666667,3.66666666666667,3,4,3,4,3.66666666666667,4,3,3.33333333333333,3.66666666666667,3.33333333333333
"1873",3,2,15,2.33333333333333,2.66666666666667,2.66666666666667,2.66666666666667,2.66666666666667,2.66666666666667,3,2.66666666666667,3.33333333333333,2.66666666666667,4.33333333333333,5
"1874",3,2,15,3,3.33333333333333,3.33333333333333,3.33333333333333,3.66666666666667,4,3.33333333333333,4,3,4,4.33333333333333,4.66666666666667
"1875",3,1,15,4,4,1,4,4,3.33333333333333,4,3,4,4,4,4
"1876",3,2,15,4,3.66666666666667,2,3.5,3.66666666666667,1.66666666666667,3.33333333333333,4,3.33333333333333,4,5,4
"1877",3,2,15,3.66666666666667,3.66666666666667,3.33333333333333,4,3.66666666666667,4,3,3.33333333333333,3.33333333333333,4,4.66666666666667,4.33333333333333
"1878",3,2,16,3.33333333333333,2.66666666666667,2,4,3.66666666666667,4,3.33333333333333,4,3,3.66666666666667,3.33333333333333,4.33333333333333
"1879",3,2,16,3.66666666666667,3.66666666666667,3,3.66666666666667,3.66666666666667,4,3.66666666666667,4,3.66666666666667,4,4.33333333333333,4.33333333333333
"1880",3,2,15,1,1,1,1,1,1,1,1,2,1,1,1
"1881",2,2,14,3,3.33333333333333,2.33333333333333,2.33333333333333,3.33333333333333,4,3,3.33333333333333,3,4,3.66666666666667,4.66666666666667
"1882",2,1,15,3,3.66666666666667,2.33333333333333,3,4,2.66666666666667,2.66666666666667,2,2.33333333333333,3,2.33333333333333,3
"1883",2,2,15,3.66666666666667,3.33333333333333,2.33333333333333,2.66666666666667,3.33333333333333,3.33333333333333,3,2.33333333333333,2.66666666666667,4,3.33333333333333,3.33333333333333
"1884",2,2,15,3,3.66666666666667,3,2.66666666666667,3,4,3.33333333333333,4,3,4,4.33333333333333,4
"1885",2,2,14,3.66666666666667,3,3.33333333333333,3.66666666666667,3.33333333333333,4,3.33333333333333,3,3.66666666666667,3.66666666666667,3,3.33333333333333
"1886",2,2,14,2.66666666666667,3.33333333333333,3.66666666666667,3.33333333333333,4,3.33333333333333,3,4,4,4,4,4
"1887",2,2,14,3,3.66666666666667,2.66666666666667,4,3.66666666666667,4,3.66666666666667,4,3,4,3.33333333333333,3
"1888",2,1,14,3.33333333333333,3.66666666666667,2.33333333333333,3.66666666666667,3.33333333333333,4,3,3.66666666666667,2.66666666666667,3.33333333333333,3,2.66666666666667
"1889",2,1,15,3.66666666666667,3.66666666666667,3.66666666666667,4,3.66666666666667,3.33333333333333,4,3.33333333333333,3,4,3.33333333333333,4
"1890",2,1,14,2.33333333333333,2,1,3.33333333333333,4,3,3.66666666666667,3,3.33333333333333,4,4,3.33333333333333
"1891",2,2,14,3,4,1.33333333333333,2.33333333333333,4,4,3.66666666666667,4,3.66666666666667,4,3.33333333333333,3.33333333333333
"1892",2,2,14,3.33333333333333,4,3,4,3.66666666666667,4,3.66666666666667,4,4,4,4,3
"1893",2,2,15,3,3,2.33333333333333,4,4,4,3,3,3.66666666666667,3,2.66666666666667,1.66666666666667
"1894",2,1,15,2.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,4,4,4,4,3.66666666666667,4,4,3.66666666666667
"1895",2,1,15,2.33333333333333,3,2,1.66666666666667,3.33333333333333,3,3.33333333333333,3.33333333333333,2.33333333333333,4,3,3.33333333333333
"1896",2,1,14,2.33333333333333,2.66666666666667,1.66666666666667,3.66666666666667,3.33333333333333,3,3,4,2.66666666666667,3,3,2.66666666666667
"1897",2,2,15,3.5,4,3,4,4,4,3.66666666666667,4,3.33333333333333,3.66666666666667,3.66666666666667,3.33333333333333
"1898",2,2,14,3.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,4,4,3.66666666666667,3.66666666666667,3.33333333333333,4,3.33333333333333,4.33333333333333
"1899",2,2,14,3.33333333333333,2.66666666666667,2,2,4,4,2,2.66666666666667,2,4,4,4
"1900",2,1,14,3,3.66666666666667,2.33333333333333,2.66666666666667,3.66666666666667,4,3.66666666666667,4,3.66666666666667,3.33333333333333,3,4
"1901",2,2,15,3.66666666666667,3.66666666666667,3.66666666666667,4,4,4,3.66666666666667,4,3.33333333333333,3.66666666666667,5,4.66666666666667
"1902",2,1,14,3.66666666666667,3.66666666666667,3,4,3.66666666666667,2.33333333333333,3,3.33333333333333,3,4,4,4
"1903",2,2,14,3.33333333333333,3.33333333333333,1.66666666666667,4,4,4,3.33333333333333,3.33333333333333,2.66666666666667,4,2.33333333333333,4
"1904",2,1,14,2.66666666666667,3.33333333333333,1.66666666666667,1.66666666666667,3.66666666666667,2.33333333333333,3.33333333333333,2.66666666666667,2.66666666666667,2.66666666666667,3.33333333333333,3.33333333333333
"1905",2,1,15,2.33333333333333,3,2.33333333333333,3.33333333333333,4,3,3,3.33333333333333,3,4,3,4
"1906",2,2,15,3.33333333333333,2.66666666666667,1.66666666666667,3,2.66666666666667,2.66666666666667,3.33333333333333,3.33333333333333,4,4,2,3
"1907",2,1,14,2.66666666666667,3.66666666666667,3,2.33333333333333,4,3.66666666666667,3,3,2.33333333333333,3.33333333333333,3,3
"1908",2,1,16,3,3.33333333333333,2.33333333333333,3.66666666666667,3.33333333333333,3.66666666666667,3.33333333333333,3.33333333333333,2.33333333333333,4,3.33333333333333,3.66666666666667
"1909",2,1,14,2.66666666666667,3,1.66666666666667,2.33333333333333,3.33333333333333,2.66666666666667,2.33333333333333,2.33333333333333,3,3,4,4
"1910",2,1,14,3,3,2.66666666666667,3.33333333333333,3.66666666666667,4,1.33333333333333,2.33333333333333,1.66666666666667,2.66666666666667,4.33333333333333,3
"1911",2,2,14,3.33333333333333,3.66666666666667,3.33333333333333,3.33333333333333,4,3.66666666666667,3.66666666666667,3.33333333333333,3.33333333333333,4,4,3.66666666666667
"1912",2,2,15,2.66666666666667,3,1.66666666666667,2.33333333333333,2,2.33333333333333,2.33333333333333,2,2.33333333333333,2,2,2.33333333333333
"1913",2,2,14,2.66666666666667,2,2,2.33333333333333,2,2,2.33333333333333,2,2.33333333333333,4,2.66666666666667,2.33333333333333
"1914",2,1,14,3.66666666666667,3.66666666666667,2.66666666666667,4,3,2.33333333333333,3.33333333333333,3.33333333333333,3.5,3.66666666666667,5,5
"1915",2,2,14,3.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,4,3,3.66666666666667,3.66666666666667,3,4,4.33333333333333,4.33333333333333
"1916",2,2,14,2.66666666666667,3,2.66666666666667,3,2,3.66666666666667,4,3.66666666666667,2.33333333333333,2.33333333333333,4.33333333333333,3
"1917",2,2,15,3.5,4,4,3.33333333333333,3,3.66666666666667,3.66666666666667,3.66666666666667,3.33333333333333,3.33333333333333,3.66666666666667,3.33333333333333
"1918",2,2,14,3,3.33333333333333,3,4,4,4,3.66666666666667,3.33333333333333,3.66666666666667,4,5,4.66666666666667
"1919",2,2,14,3.66666666666667,3.66666666666667,2.33333333333333,3.33333333333333,3.66666666666667,4,3,4,2.66666666666667,4,5,5
"1920",2,2,13,2.66666666666667,3,2.33333333333333,3.66666666666667,3.33333333333333,4,2.66666666666667,2.66666666666667,2.33333333333333,4,4,4
"1921",2,2,15,3.66666666666667,4,4,4,1.66666666666667,1,4,4,3.33333333333333,2,2.33333333333333,3.33333333333333
"1922",1,2,13,3.33333333333333,3.33333333333333,2,3.33333333333333,4,3.33333333333333,3,2.66666666666667,3,4,4.66666666666667,3.66666666666667
"1923",1,1,13,3,4,3.66666666666667,3,4,3.66666666666667,3.66666666666667,3.66666666666667,3.33333333333333,4,4,4
"1924",1,1,13,3.33333333333333,3.66666666666667,3.33333333333333,3.33333333333333,4,3.33333333333333,3.66666666666667,2.66666666666667,3.33333333333333,3.66666666666667,3.66666666666667,3.33333333333333
"1925",1,2,13,2.66666666666667,3.33333333333333,2,3,4,3.66666666666667,3,4,2.33333333333333,4,4.33333333333333,4.33333333333333
"1926",1,2,14,2.66666666666667,2.66666666666667,2.33333333333333,3,2.66666666666667,4,3,3.33333333333333,2,3.33333333333333,2.33333333333333,3
"1927",1,2,14,3.66666666666667,3.33333333333333,3.66666666666667,4,4,4,3.33333333333333,4,3.33333333333333,4,4.33333333333333,3.66666666666667
"1928",1,2,13,3.66666666666667,3.66666666666667,3.66666666666667,3.33333333333333,3.66666666666667,3.66666666666667,3,3.66666666666667,3.66666666666667,4,4,4.33333333333333
"1929",1,1,14,2.66666666666667,3.33333333333333,2.33333333333333,1.66666666666667,3.33333333333333,1.33333333333333,3.66666666666667,3.33333333333333,4,3.33333333333333,3,3.33333333333333
"1930",1,1,14,3,3.33333333333333,2.66666666666667,2.33333333333333,3.33333333333333,2.33333333333333,3,3,2.33333333333333,3.33333333333333,3.66666666666667,3
"1931",1,1,13,2.66666666666667,3.66666666666667,2.66666666666667,2.66666666666667,3.66666666666667,1,3.66666666666667,3.66666666666667,3.33333333333333,4,3,3
"1932",1,1,15,2.66666666666667,3,2,3,3,2.66666666666667,2.66666666666667,3.66666666666667,2,3,4,3.66666666666667
"1933",1,1,13,2.33333333333333,3.33333333333333,2,3.33333333333333,4,2,3.33333333333333,3.33333333333333,3,3,3.33333333333333,4
"1934",1,1,13,3.33333333333333,3.33333333333333,2.33333333333333,2.66666666666667,3.33333333333333,3,3,2.66666666666667,1.66666666666667,2.66666666666667,3.66666666666667,2.66666666666667
"1935",1,2,13,3,3,2.33333333333333,3.66666666666667,3.66666666666667,3.33333333333333,3,3,2.33333333333333,3.33333333333333,4,4.33333333333333
"1936",1,2,13,2.66666666666667,2.33333333333333,3.33333333333333,2.66666666666667,3,4,3.33333333333333,3.66666666666667,2.33333333333333,4,4.33333333333333,4
"1937",1,2,14,3.66666666666667,3.66666666666667,3,4,3.33333333333333,4,2.66666666666667,3.66666666666667,4,3,4.66666666666667,3.33333333333333
"1938",1,2,14,2.66666666666667,2.66666666666667,2,3.33333333333333,4,4,2.33333333333333,2.66666666666667,3.33333333333333,3.33333333333333,5,5
"1939",1,2,14,1.66666666666667,3.66666666666667,2.66666666666667,4,4,4,2.33333333333333,3.33333333333333,2.66666666666667,4,4.66666666666667,4
"1940",1,2,13,1.66666666666667,2,1.33333333333333,2,3.66666666666667,2.33333333333333,1.66666666666667,1.66666666666667,1.66666666666667,2,3.5,2.66666666666667
"1941",1,1,13,2.66666666666667,3.66666666666667,2.66666666666667,1.66666666666667,3,2.33333333333333,3,3,3.66666666666667,4,3,3.66666666666667
"1942",1,2,14,2.66666666666667,3.66666666666667,3.33333333333333,3.66666666666667,4,3.66666666666667,3,4,3,4,5,4.66666666666667
"1943",1,1,13,3.66666666666667,3.66666666666667,2.33333333333333,2.66666666666667,3,3.66666666666667,4,2.33333333333333,2.66666666666667,4,3.33333333333333,2
"1944",1,2,14,3.66666666666667,4,3,3.66666666666667,4,4,3,4,3.33333333333333,4,4.33333333333333,4.66666666666667
"1945",1,1,13,3.33333333333333,2.33333333333333,2,2.66666666666667,2.66666666666667,2,3.33333333333333,4,3.66666666666667,2.33333333333333,1.66666666666667,2.66666666666667
"1946",1,1,13,3,2.66666666666667,2.66666666666667,2.66666666666667,2.66666666666667,3,2.66666666666667,2.66666666666667,2,3,2.66666666666667,4
"1947",1,1,13,3,3.33333333333333,3.33333333333333,4,3.66666666666667,2.33333333333333,2.33333333333333,2.66666666666667,3.33333333333333,2.5,3.66666666666667,3.33333333333333
"1948",1,1,13,3.66666666666667,3.33333333333333,3.66666666666667,3.66666666666667,3.33333333333333,3.5,3,3,3,3.33333333333333,3.66666666666667,3.66666666666667
"1949",1,2,13,3.5,3.66666666666667,3.33333333333333,3.66666666666667,3.33333333333333,3,3.33333333333333,3.33333333333333,3.66666666666667,2.33333333333333,4.5,4.66666666666667
"1950",1,1,13,3.66666666666667,3.66666666666667,3,3.66666666666667,3.33333333333333,3.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3.33333333333333,5,5
"1951",1,2,13,3.33333333333333,3.33333333333333,3,3.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,3,3.66666666666667,4,3.66666666666667
"1952",1,2,14,3.33333333333333,2.66666666666667,1.33333333333333,2,3.33333333333333,2,2.33333333333333,2.66666666666667,2.66666666666667,2.66666666666667,3,3
"1953",1,1,13,3.33333333333333,3.33333333333333,2.66666666666667,3.33333333333333,4,2.33333333333333,3.66666666666667,3,2.33333333333333,3.66666666666667,4.33333333333333,3.33333333333333
"1954",1,2,13,2.66666666666667,2,3.66666666666667,2.66666666666667,4,4,2.66666666666667,3.66666666666667,2,1.66666666666667,1,3
"1955",1,2,13,2,2,2.33333333333333,3.33333333333333,1.66666666666667,4,2.66666666666667,3,3,2.33333333333333,2,1.33333333333333
"1956",1,1,13,4,3.66666666666667,3.33333333333333,2.33333333333333,4,2,2.66666666666667,3.33333333333333,3.66666666666667,4,3.33333333333333,4.66666666666667
"1957",1,2,13,2.66666666666667,3,2.5,2.33333333333333,3,4,2.33333333333333,3.33333333333333,2.66666666666667,3.66666666666667,4.66666666666667,3
"1958",1,2,13,2.33333333333333,2,2.66666666666667,2.66666666666667,4,3.66666666666667,2.66666666666667,3,2.66666666666667,3.33333333333333,5,4.66666666666667
"1959",1,1,13,3.33333333333333,4,3,4,4,3.33333333333333,2.33333333333333,4,3.33333333333333,4,4,5
"1960",1,2,13,3.33333333333333,3.66666666666667,2.33333333333333,2.66666666666667,2.33333333333333,1,2.66666666666667,3.66666666666667,3,3.66666666666667,2.33333333333333,2.33333333333333
"1961",1,2,13,3.33333333333333,3,2.33333333333333,3.5,3,4,3,4,3,4,3,2.66666666666667
"1962",1,1,13,3,3,2,4,4,3,3.33333333333333,2,3.33333333333333,4,3.66666666666667,2.33333333333333
"1963",1,1,13,1.66666666666667,2,2.5,2.33333333333333,2.66666666666667,2.66666666666667,2,2.33333333333333,2.66666666666667,3,4.66666666666667,5
"1964",1,1,13,2.33333333333333,3,2.33333333333333,2.33333333333333,4,1.66666666666667,2.66666666666667,3,3,4,3,3.66666666666667
"1965",1,1,13,2.66666666666667,2.33333333333333,3,3,1,1.66666666666667,3.66666666666667,1,3,2,3.33333333333333,2.66666666666667
"1966",1,2,14,3,3.66666666666667,2.66666666666667,3.33333333333333,4,4,2.66666666666667,3.33333333333333,3,2.33333333333333,4,3.66666666666667
